epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
80,1692,,0.30000001192092896,,0.29248201847076416,,
80,1693,,0.10000000149011612,,0.5390275716781616,,
80,1694,,0.5,,0.47154322266578674,,
80,1695,,0.4000000059604645,,0.5446546077728271,,
80,1696,,0.10000000149011612,,0.7274670600891113,,
80,1697,,0.20000000298023224,,0.5252682566642761,,
80,1698,,0.0,,0.5691424608230591,,
80,1699,,0.5,,0.39210501313209534,,
80,1700,,0.3333333432674408,,0.49640926718711853,,
80,1700,,,,,0.13725490868091583,0.6453839540481567
80,1700,0.23786407709121704,,0.518821656703949,,,
81,1701,,0.20000000298023224,,0.5398866534233093,,
81,1702,,0.4000000059604645,,0.5171351432800293,,
81,1703,,0.30000001192092896,,0.4323098361492157,,
81,1704,,0.30000001192092896,,0.6359230279922485,,
81,1705,,0.20000000298023224,,0.4608285129070282,,
81,1706,,0.20000000298023224,,0.5284525752067566,,
81,1707,,0.10000000149011612,,0.5131046175956726,,
81,1708,,0.4000000059604645,,0.38158345222473145,,
81,1709,,0.4000000059604645,,0.39638233184814453,,
81,1710,,0.30000001192092896,,0.5839794278144836,,
81,1711,,0.10000000149011612,,0.6258252263069153,,
81,1712,,0.10000000149011612,,0.4143265187740326,,
81,1713,,0.30000001192092896,,0.5902730822563171,,
81,1714,,0.10000000149011612,,0.40931692719459534,,
81,1715,,0.20000000298023224,,0.6467394828796387,,
81,1716,,0.20000000298023224,,0.470689982175827,,
81,1717,,0.4000000059604645,,0.4532966613769531,,
81,1718,,0.10000000149011612,,0.7284001708030701,,
81,1719,,0.4000000059604645,,0.5847410559654236,,
81,1720,,0.10000000149011612,,0.5355208516120911,,
81,1721,,0.3333333432674408,,0.42311179637908936,,
81,1721,,,,,0.11764705926179886,0.6538640260696411
81,1721,0.24271844327449799,,0.5195428729057312,,,
82,1722,,0.20000000298023224,,0.5454069972038269,,
82,1723,,0.20000000298023224,,0.3750174641609192,,
82,1724,,0.10000000149011612,,0.410236656665802,,
82,1725,,0.20000000298023224,,0.4660970866680145,,
82,1726,,0.20000000298023224,,0.5480723977088928,,
82,1727,,0.10000000149011612,,0.6212313771247864,,
82,1728,,0.4000000059604645,,0.3447057902812958,,
82,1729,,0.30000001192092896,,0.4857827126979828,,
82,1730,,0.20000000298023224,,0.5282360911369324,,
82,1731,,0.30000001192092896,,0.5785808563232422,,
82,1732,,0.4000000059604645,,0.33308982849121094,,
82,1733,,0.10000000149011612,,0.6823368072509766,,
82,1734,,0.30000001192092896,,0.6277450919151306,,
82,1735,,0.5,,0.4336604177951813,,
82,1736,,0.30000001192092896,,0.6296937465667725,,
82,1737,,0.30000001192092896,,0.7363303899765015,,
82,1738,,0.20000000298023224,,0.347954660654068,,
82,1739,,0.10000000149011612,,0.4455343186855316,,
82,1740,,0.4000000059604645,,0.6462998390197754,,
82,1741,,0.20000000298023224,,0.6095883250236511,,
82,1742,,0.1666666716337204,,0.44417256116867065,,
82,1742,,,,,0.21568627655506134,0.6436407566070557
82,1742,0.24757280945777893,,0.5175778865814209,,,
83,1743,,0.20000000298023224,,0.5051539540290833,,
83,1744,,0.20000000298023224,,0.5144472718238831,,
83,1745,,0.10000000149011612,,0.4724034368991852,,
83,1746,,0.0,,0.5827706456184387,,
83,1747,,0.30000001192092896,,0.3770172595977783,,
83,1748,,0.20000000298023224,,0.9379721879959106,,
83,1749,,0.30000001192092896,,0.480414479970932,,
83,1750,,0.20000000298023224,,0.49340057373046875,,
83,1751,,0.30000001192092896,,0.5683079957962036,,
83,1752,,0.30000001192092896,,0.5082497596740723,,
83,1753,,0.30000001192092896,,0.5911731123924255,,
83,1754,,0.30000001192092896,,0.48517999053001404,,
83,1755,,0.10000000149011612,,0.644488513469696,,
83,1756,,0.10000000149011612,,0.419617623090744,,
83,1757,,0.20000000298023224,,0.37049761414527893,,
83,1758,,0.4000000059604645,,0.41347795724868774,,
83,1759,,0.20000000298023224,,0.5895976424217224,,
83,1760,,0.20000000298023224,,0.38434097170829773,,
83,1761,,0.10000000149011612,,0.4840509593486786,,
83,1762,,0.30000001192092896,,0.6091026663780212,,
83,1763,,0.1666666716337204,,0.551109254360199,,
83,1763,,,,,0.11764705926179886,0.6547284722328186
83,1763,0.21359223127365112,,0.5224431753158569,,,
84,1764,,0.20000000298023224,,0.732964038848877,,
84,1765,,0.10000000149011612,,0.500070333480835,,
84,1766,,0.30000001192092896,,0.5480713248252869,,
84,1767,,0.20000000298023224,,0.7404765486717224,,
84,1768,,0.10000000149011612,,0.49976369738578796,,
84,1769,,0.30000001192092896,,0.4718458652496338,,
84,1770,,0.4000000059604645,,0.5054059028625488,,
84,1771,,0.30000001192092896,,0.40064841508865356,,
84,1772,,0.30000001192092896,,0.5374283790588379,,
84,1773,,0.6000000238418579,,0.281351774930954,,
84,1774,,0.10000000149011612,,0.5579491853713989,,
84,1775,,0.30000001192092896,,0.5506275296211243,,
84,1776,,0.5,,0.653140664100647,,
84,1777,,0.20000000298023224,,0.45062676072120667,,
84,1778,,0.20000000298023224,,0.44408661127090454,,
84,1779,,0.5,,0.5023012757301331,,
84,1780,,0.20000000298023224,,0.36585161089897156,,
84,1781,,0.20000000298023224,,0.6161733865737915,,
84,1782,,0.10000000149011612,,0.5964881777763367,,
84,1783,,0.30000001192092896,,0.43593358993530273,,
84,1784,,0.5,,0.4117608964443207,,
84,1784,,,,,0.2549019753932953,0.6334170699119568
84,1784,0.276699036359787,,0.5164204835891724,,,
85,1785,,0.10000000149011612,,0.5401832461357117,,
85,1786,,0.5,,0.6228637099266052,,
85,1787,,0.10000000149011612,,0.5058373808860779,,
85,1788,,0.30000001192092896,,0.4535340368747711,,
85,1789,,0.20000000298023224,,0.5033693313598633,,
85,1790,,0.30000001192092896,,0.43621307611465454,,
85,1791,,0.20000000298023224,,0.5154122710227966,,
85,1792,,0.10000000149011612,,0.5559377074241638,,
85,1793,,0.20000000298023224,,0.4564765989780426,,
85,1794,,0.10000000149011612,,0.4396887719631195,,
85,1795,,0.20000000298023224,,0.7486135363578796,,
85,1796,,0.30000001192092896,,0.5695086717605591,,
85,1797,,0.20000000298023224,,0.4740908741950989,,
85,1798,,0.0,,0.3667675852775574,,
85,1799,,0.20000000298023224,,0.47216925024986267,,
85,1800,,0.10000000149011612,,0.8184863924980164,,
85,1801,,0.4000000059604645,,0.44447311758995056,,
85,1802,,0.30000001192092896,,0.5520074367523193,,
85,1803,,0.30000001192092896,,0.4440462589263916,,
85,1804,,0.4000000059604645,,0.48616740107536316,,
85,1805,,0.1666666716337204,,0.5691704154014587,,
85,1805,,,,,0.09803921729326248,0.6613446474075317
85,1805,0.223300963640213,,0.5217159986495972,,,
86,1806,,0.4000000059604645,,0.35302096605300903,,
86,1807,,0.30000001192092896,,0.3728458285331726,,
86,1808,,0.30000001192092896,,0.6295710206031799,,
86,1809,,0.4000000059604645,,0.39428186416625977,,
86,1810,,0.30000001192092896,,0.844960629940033,,
86,1811,,0.4000000059604645,,0.4494427740573883,,
86,1812,,0.10000000149011612,,0.7384348511695862,,
86,1813,,0.5,,0.3307429254055023,,
86,1814,,0.20000000298023224,,0.6669721603393555,,
86,1815,,0.30000001192092896,,0.38639599084854126,,
86,1816,,0.20000000298023224,,0.3947453200817108,,
86,1817,,0.20000000298023224,,0.6738449335098267,,
86,1818,,0.30000001192092896,,0.39364883303642273,,
86,1819,,0.4000000059604645,,0.3698779344558716,,
86,1820,,0.10000000149011612,,0.36209017038345337,,
86,1821,,0.10000000149011612,,0.6585376858711243,,
86,1822,,0.10000000149011612,,0.7549356818199158,,
86,1823,,0.0,,0.8265207409858704,,
86,1824,,0.4000000059604645,,0.36129793524742126,,
86,1825,,0.10000000149011612,,0.5099259614944458,,
86,1826,,0.0,,0.3637653589248657,,
86,1826,,,,,0.29411765933036804,0.6280174851417542
86,1826,0.24757280945777893,,0.5189491510391235,,,
87,1827,,0.10000000149011612,,0.6818541884422302,,
87,1828,,0.4000000059604645,,0.4707607924938202,,
87,1829,,0.30000001192092896,,0.5872570872306824,,
87,1830,,0.10000000149011612,,0.5671848654747009,,
87,1831,,0.6000000238418579,,0.4004370868206024,,
87,1832,,0.20000000298023224,,0.3648444712162018,,
87,1833,,0.20000000298023224,,0.592007577419281,,
87,1834,,0.30000001192092896,,0.49714407324790955,,
87,1835,,0.30000001192092896,,0.5817572474479675,,
87,1836,,0.30000001192092896,,0.35962557792663574,,
87,1837,,0.30000001192092896,,0.44891834259033203,,
87,1838,,0.10000000149011612,,0.579921543598175,,
87,1839,,0.30000001192092896,,0.5682242512702942,,
87,1840,,0.0,,0.5675052404403687,,
87,1841,,0.20000000298023224,,0.5675161480903625,,
87,1842,,0.30000001192092896,,0.6301644444465637,,
87,1843,,0.30000001192092896,,0.47404956817626953,,
87,1844,,0.30000001192092896,,0.5620602965354919,,
87,1845,,0.20000000298023224,,0.35382282733917236,,
87,1846,,0.4000000059604645,,0.45472121238708496,,
87,1847,,0.1666666716337204,,0.5996634364128113,,
87,1847,,,,,0.21568627655506134,0.6379866600036621
87,1847,0.2572815418243408,,0.5179405808448792,,,
88,1848,,0.6000000238418579,,0.47575607895851135,,
88,1849,,0.10000000149011612,,0.5150272250175476,,
88,1850,,0.20000000298023224,,0.5135754942893982,,
88,1851,,0.20000000298023224,,0.5515136122703552,,
88,1852,,0.5,,0.49510517716407776,,
88,1853,,0.0,,0.4946243464946747,,
88,1854,,0.30000001192092896,,0.4610067307949066,,
88,1855,,0.6000000238418579,,0.36279258131980896,,
88,1856,,0.20000000298023224,,0.6218688488006592,,
88,1857,,0.10000000149011612,,0.4636964797973633,,
88,1858,,0.30000001192092896,,0.642770528793335,,
88,1859,,0.20000000298023224,,0.42298635840415955,,
88,1860,,0.5,,0.4851844310760498,,
88,1861,,0.10000000149011612,,0.5919843912124634,,
88,1862,,0.20000000298023224,,0.5452556014060974,,
88,1863,,0.10000000149011612,,0.5659041404724121,,
88,1864,,0.20000000298023224,,0.30798670649528503,,
88,1865,,0.10000000149011612,,0.8254978060722351,,
88,1866,,0.30000001192092896,,0.6273199915885925,,
88,1867,,0.20000000298023224,,0.419442743062973,,
88,1868,,0.0,,0.41798028349876404,,
88,1868,,,,,0.19607843458652496,0.6372799873352051
88,1868,0.24271844327449799,,0.5165090560913086,,,
89,1869,,0.10000000149011612,,0.3997626304626465,,
89,1870,,0.20000000298023224,,0.4038565158843994,,
89,1871,,0.30000001192092896,,0.8683094382286072,,
89,1872,,0.0,,0.5184569358825684,,
89,1873,,0.20000000298023224,,0.5276765823364258,,
89,1874,,0.30000001192092896,,0.5011867880821228,,
89,1875,,0.30000001192092896,,0.444584459066391,,
89,1876,,0.30000001192092896,,0.4682466983795166,,
89,1877,,0.20000000298023224,,0.49948492646217346,,
89,1878,,0.5,,0.5438112616539001,,
89,1879,,0.4000000059604645,,0.4600173532962799,,
89,1880,,0.10000000149011612,,0.5258492827415466,,
89,1881,,0.30000001192092896,,0.6088022589683533,,
89,1882,,0.20000000298023224,,0.48630982637405396,,
89,1883,,0.30000001192092896,,0.5305291414260864,,
89,1884,,0.20000000298023224,,0.5116618275642395,,
89,1885,,0.30000001192092896,,0.5628504753112793,,
89,1886,,0.30000001192092896,,0.438189834356308,,
89,1887,,0.20000000298023224,,0.4749326705932617,,
89,1888,,0.10000000149011612,,0.4662913382053375,,
89,1889,,0.0,,0.735761821269989,,
89,1889,,,,,0.0784313753247261,0.6605685353279114
89,1889,0.2330097109079361,,0.5185566544532776,,,
90,1890,,0.0,,0.5695471167564392,,
90,1891,,0.4000000059604645,,0.5143389105796814,,
90,1892,,0.30000001192092896,,0.5433875322341919,,
90,1893,,0.10000000149011612,,0.5331684350967407,,
90,1894,,0.30000001192092896,,0.4215853214263916,,
90,1895,,0.30000001192092896,,0.509678840637207,,
90,1896,,0.10000000149011612,,0.45530781149864197,,
90,1897,,0.30000001192092896,,0.5315067172050476,,
90,1898,,0.20000000298023224,,0.41268524527549744,,
90,1899,,0.0,,0.7077383399009705,,
90,1900,,0.10000000149011612,,0.5102624893188477,,
90,1901,,0.0,,0.6067555546760559,,
90,1902,,0.20000000298023224,,0.5674707293510437,,
90,1903,,0.5,,0.3300778567790985,,
90,1904,,0.20000000298023224,,0.7747753858566284,,
90,1905,,0.4000000059604645,,0.4446178376674652,,
90,1906,,0.30000001192092896,,0.6232989430427551,,
90,1907,,0.30000001192092896,,0.6423144936561584,,
90,1908,,0.20000000298023224,,0.4069560170173645,,
90,1909,,0.10000000149011612,,0.412631094455719,,
90,1910,,0.1666666716337204,,0.32076895236968994,,
90,1910,,,,,0.0784313753247261,0.6480392813682556
90,1910,0.21359223127365112,,0.5199304223060608,,,
91,1911,,0.30000001192092896,,0.6448351740837097,,
91,1912,,0.4000000059604645,,0.4565920829772949,,
91,1913,,0.5,,0.3086889684200287,,
91,1914,,0.10000000149011612,,0.5502271056175232,,
91,1915,,0.30000001192092896,,0.4779811501502991,,
91,1916,,0.10000000149011612,,0.6002475023269653,,
91,1917,,0.4000000059604645,,0.47396859526634216,,
91,1918,,0.20000000298023224,,0.6259859204292297,,
91,1919,,0.30000001192092896,,0.4977753758430481,,
91,1920,,0.4000000059604645,,0.40806886553764343,,
91,1921,,0.30000001192092896,,0.4218277931213379,,
91,1922,,0.30000001192092896,,0.5844263434410095,,
91,1923,,0.20000000298023224,,0.5392429232597351,,
91,1924,,0.10000000149011612,,0.6348724365234375,,
91,1925,,0.30000001192092896,,0.6812027096748352,,
91,1926,,0.10000000149011612,,0.5064913630485535,,
91,1927,,0.10000000149011612,,0.5777934789657593,,
91,1928,,0.20000000298023224,,0.4982806146144867,,
91,1929,,0.4000000059604645,,0.44011029601097107,,
91,1930,,0.30000001192092896,,0.4089180529117584,,
91,1931,,0.1666666716337204,,0.5219646692276001,,
91,1931,,,,,0.1764705926179886,0.6430342197418213
91,1931,0.26213592290878296,,0.5170249342918396,,,
92,1932,,0.20000000298023224,,0.39816680550575256,,
92,1933,,0.10000000149011612,,0.6903313994407654,,
92,1934,,0.30000001192092896,,0.45180389285087585,,
92,1935,,0.30000001192092896,,0.47162994742393494,,
92,1936,,0.10000000149011612,,0.4511023163795471,,
92,1937,,0.20000000298023224,,0.731604814529419,,
92,1938,,0.20000000298023224,,0.5984404683113098,,
92,1939,,0.10000000149011612,,0.5257568955421448,,
92,1940,,0.10000000149011612,,0.6054085493087769,,
92,1941,,0.20000000298023224,,0.412832647562027,,
92,1942,,0.20000000298023224,,0.6107423901557922,,
92,1943,,0.30000001192092896,,0.5214558839797974,,
92,1944,,0.30000001192092896,,0.5518366098403931,,
92,1945,,0.6000000238418579,,0.5080575346946716,,
92,1946,,0.30000001192092896,,0.6912928819656372,,
92,1947,,0.20000000298023224,,0.5732793807983398,,
92,1948,,0.30000001192092896,,0.4136504828929901,,
92,1949,,0.20000000298023224,,0.36912888288497925,,
92,1950,,0.10000000149011612,,0.35060742497444153,,
92,1951,,0.5,,0.4461631774902344,,
92,1952,,0.5,,0.43065953254699707,,
92,1952,,,,,0.21568627655506134,0.6453366875648499
92,1952,0.24757280945777893,,0.5161013007164001,,,
93,1953,,0.5,,0.2970477044582367,,
93,1954,,0.5,,0.49630722403526306,,
93,1955,,0.10000000149011612,,0.6348140835762024,,
93,1956,,0.30000001192092896,,0.6860839128494263,,
93,1957,,0.20000000298023224,,0.5511769652366638,,
93,1958,,0.30000001192092896,,0.480366051197052,,
93,1959,,0.10000000149011612,,0.4577084481716156,,
93,1960,,0.6000000238418579,,0.5001732707023621,,
93,1961,,0.20000000298023224,,0.3844456374645233,,
93,1962,,0.4000000059604645,,0.6524771451950073,,
93,1963,,0.20000000298023224,,0.6193873286247253,,
93,1964,,0.10000000149011612,,0.6243751049041748,,
93,1965,,0.4000000059604645,,0.5872507095336914,,
93,1966,,0.20000000298023224,,0.4717923104763031,,
93,1967,,0.5,,0.5062481760978699,,
93,1968,,0.30000001192092896,,0.46624669432640076,,
93,1969,,0.20000000298023224,,0.3761068880558014,,
93,1970,,0.20000000298023224,,0.4950309693813324,,
93,1971,,0.30000001192092896,,0.4100527763366699,,
93,1972,,0.4000000059604645,,0.5765969157218933,,
93,1973,,0.3333333432674408,,0.43716296553611755,,
93,1973,,,,,0.23529411852359772,0.638780951499939
93,1973,0.3009708821773529,,0.5114556550979614,,,
94,1974,,0.10000000149011612,,0.5263465046882629,,
94,1975,,0.4000000059604645,,0.4988984167575836,,
94,1976,,0.800000011920929,,0.3901222348213196,,
94,1977,,0.4000000059604645,,0.5675956606864929,,
94,1978,,0.4000000059604645,,0.43760982155799866,,
94,1979,,0.20000000298023224,,0.5648536682128906,,
94,1980,,0.10000000149011612,,0.5636998414993286,,
94,1981,,0.30000001192092896,,0.41727256774902344,,
94,1982,,0.20000000298023224,,0.4892211854457855,,
94,1983,,0.6000000238418579,,0.5311082601547241,,
94,1984,,0.4000000059604645,,0.4882090091705322,,
94,1985,,0.20000000298023224,,0.5883227586746216,,
94,1986,,0.0,,0.5562359094619751,,
94,1987,,0.10000000149011612,,0.4286470115184784,,
94,1988,,0.0,,0.5459427833557129,,
94,1989,,0.20000000298023224,,0.4923904538154602,,
94,1990,,0.4000000059604645,,0.36169007420539856,,
94,1991,,0.10000000149011612,,0.49302273988723755,,
94,1992,,0.6000000238418579,,0.6305666565895081,,
94,1993,,0.30000001192092896,,0.7467960715293884,,
94,1994,,0.0,,0.42559823393821716,,
94,1994,,,,,0.27450981736183167,0.6307551860809326
94,1994,0.28155338764190674,,0.5132966041564941,,,
95,1995,,0.5,,0.49483734369277954,,
95,1996,,0.30000001192092896,,0.6198000907897949,,
95,1997,,0.30000001192092896,,0.43756839632987976,,
95,1998,,0.20000000298023224,,0.68150794506073,,
95,1999,,0.4000000059604645,,0.632003903388977,,
95,2000,,0.20000000298023224,,0.6299421787261963,,
95,2001,,0.30000001192092896,,0.5168641209602356,,
95,2002,,0.20000000298023224,,0.5901290774345398,,
95,2003,,0.20000000298023224,,0.3278730511665344,,
95,2004,,0.5,,0.5976070761680603,,
95,2005,,0.4000000059604645,,0.24854527413845062,,
95,2006,,0.10000000149011612,,0.3988798260688782,,
95,2007,,0.4000000059604645,,0.5444065928459167,,
95,2008,,0.20000000298023224,,0.6799342036247253,,
95,2009,,0.30000001192092896,,0.45042744278907776,,
95,2010,,0.0,,0.45708581805229187,,
95,2011,,0.20000000298023224,,0.4373292922973633,,
95,2012,,0.4000000059604645,,0.6137742400169373,,
95,2013,,0.20000000298023224,,0.43828994035720825,,
95,2014,,0.20000000298023224,,0.4632128179073334,,
95,2015,,0.3333333432674408,,0.45094579458236694,,
95,2015,,,,,0.27450981736183167,0.6364515423774719
95,2015,0.276699036359787,,0.5111934542655945,,,
96,2016,,0.20000000298023224,,0.6403207182884216,,
96,2017,,0.20000000298023224,,0.5216374397277832,,
96,2018,,0.20000000298023224,,0.43451404571533203,,
96,2019,,0.30000001192092896,,0.3503616750240326,,
96,2020,,0.5,,0.3974435329437256,,
96,2021,,0.4000000059604645,,0.463834285736084,,
96,2022,,0.20000000298023224,,0.6573780179023743,,
96,2023,,0.20000000298023224,,0.619781494140625,,
96,2024,,0.20000000298023224,,0.5368337035179138,,
96,2025,,0.4000000059604645,,0.540522038936615,,
96,2026,,0.30000001192092896,,0.4921238124370575,,
96,2027,,0.30000001192092896,,0.366469144821167,,
96,2028,,0.20000000298023224,,0.4867851436138153,,
96,2029,,0.10000000149011612,,0.32559308409690857,,
96,2030,,0.10000000149011612,,0.4632736146450043,,
96,2031,,0.20000000298023224,,0.5427918434143066,,
96,2032,,0.5,,0.3597308099269867,,
96,2033,,0.30000001192092896,,0.7018954157829285,,
96,2034,,0.30000001192092896,,0.6397508978843689,,
96,2035,,0.20000000298023224,,0.8297151923179626,,
96,2036,,0.3333333432674408,,0.3598346710205078,,
96,2036,,,,,0.23529411852359772,0.6418309211730957
96,2036,0.2669903039932251,,0.5139153003692627,,,
97,2037,,0.20000000298023224,,0.5681605339050293,,
97,2038,,0.10000000149011612,,0.32629963755607605,,
97,2039,,0.30000001192092896,,0.4288412630558014,,
97,2040,,0.30000001192092896,,0.5672816634178162,,
97,2041,,0.10000000149011612,,0.7005218863487244,,
97,2042,,0.4000000059604645,,0.5901884436607361,,
97,2043,,0.30000001192092896,,0.5874332785606384,,
97,2044,,0.20000000298023224,,0.4488685727119446,,
97,2045,,0.10000000149011612,,0.5573922395706177,,
97,2046,,0.5,,0.46582213044166565,,
97,2047,,0.30000001192092896,,0.3726782500743866,,
97,2048,,0.30000001192092896,,0.48104339838027954,,
97,2049,,0.5,,0.5682095885276794,,
97,2050,,0.4000000059604645,,0.5207859873771667,,
97,2051,,0.30000001192092896,,0.4401661455631256,,
97,2052,,0.20000000298023224,,0.3878689706325531,,
97,2053,,0.10000000149011612,,0.4248376786708832,,
97,2054,,0.10000000149011612,,0.6071224212646484,,
97,2055,,0.20000000298023224,,0.43975830078125,,
97,2056,,0.20000000298023224,,0.5307165384292603,,
97,2057,,0.0,,0.9742700457572937,,
97,2057,,,,,0.0784313753247261,0.6612421870231628
97,2057,0.24757280945777893,,0.5144931674003601,,,
98,2058,,0.20000000298023224,,0.5826615691184998,,
98,2059,,0.5,,0.28249239921569824,,
98,2060,,0.30000001192092896,,0.44002699851989746,,
98,2061,,0.4000000059604645,,0.49659204483032227,,
98,2062,,0.4000000059604645,,0.43101534247398376,,
98,2063,,0.10000000149011612,,0.726489782333374,,
98,2064,,0.30000001192092896,,0.38534408807754517,,
98,2065,,0.10000000149011612,,0.5493854880332947,,
98,2066,,0.5,,0.7446689009666443,,
98,2067,,0.30000001192092896,,0.3923146724700928,,
98,2068,,0.20000000298023224,,0.3999188244342804,,
98,2069,,0.20000000298023224,,0.6513247489929199,,
98,2070,,0.20000000298023224,,0.7219647169113159,,
98,2071,,0.30000001192092896,,0.3392660915851593,,
98,2072,,0.20000000298023224,,0.4155372679233551,,
98,2073,,0.30000001192092896,,0.5492382645606995,,
98,2074,,0.4000000059604645,,0.5062853097915649,,
98,2075,,0.10000000149011612,,0.6532164216041565,,
98,2076,,0.4000000059604645,,0.41651731729507446,,
98,2077,,0.30000001192092896,,0.5279304385185242,,
98,2078,,0.5,,0.5324550867080688,,
98,2078,,,,,0.11764705926179886,0.6417213082313538
98,2078,0.291262149810791,,0.511245846748352,,,
99,2079,,0.10000000149011612,,0.46282872557640076,,
99,2080,,0.20000000298023224,,0.7515497207641602,,
99,2081,,0.30000001192092896,,0.5506426692008972,,
99,2082,,0.5,,0.4993840157985687,,
99,2083,,0.4000000059604645,,0.35486528277397156,,
99,2084,,0.30000001192092896,,0.5326074957847595,,
99,2085,,0.30000001192092896,,0.5220901370048523,,
99,2086,,0.30000001192092896,,0.5291761755943298,,
99,2087,,0.4000000059604645,,0.47152137756347656,,
99,2088,,0.30000001192092896,,0.5796874761581421,,
99,2089,,0.20000000298023224,,0.2518230974674225,,
99,2090,,0.30000001192092896,,0.45179077982902527,,
99,2091,,0.10000000149011612,,0.38843703269958496,,
99,2092,,0.4000000059604645,,0.6521008610725403,,
99,2093,,0.30000001192092896,,0.8079609274864197,,
99,2094,,0.5,,0.311585932970047,,
99,2095,,0.20000000298023224,,0.5388906598091125,,
99,2096,,0.30000001192092896,,0.4105090796947479,,
99,2097,,0.30000001192092896,,0.5291401743888855,,
99,2098,,0.30000001192092896,,0.6479833722114563,,
99,2099,,0.3333333432674408,,0.48729822039604187,,
99,2099,,,,,0.3333333432674408,0.6242084503173828
99,2099,0.3009708821773529,,0.5115026235580444,,,
100,2100,,0.20000000298023224,,0.4121554493904114,,
100,2101,,0.0,,0.5631449818611145,,
100,2102,,0.30000001192092896,,0.4405097961425781,,
100,2103,,0.30000001192092896,,0.5454316139221191,,
100,2104,,0.30000001192092896,,0.48147639632225037,,
100,2105,,0.30000001192092896,,0.7298668622970581,,
100,2106,,0.0,,1.1167970895767212,,
100,2107,,0.5,,0.6272630095481873,,
100,2108,,0.5,,0.5034775733947754,,
100,2109,,0.4000000059604645,,0.47864827513694763,,
100,2110,,0.6000000238418579,,0.33847400546073914,,
100,2111,,0.30000001192092896,,0.45527514815330505,,
100,2112,,0.30000001192092896,,0.4845009744167328,,
100,2113,,0.4000000059604645,,0.4701874852180481,,
100,2114,,0.4000000059604645,,0.5973600745201111,,
100,2115,,0.5,,0.31604427099227905,,
100,2116,,0.4000000059604645,,0.39930811524391174,,
100,2117,,0.30000001192092896,,0.3687073588371277,,
100,2118,,0.10000000149011612,,0.6648553013801575,,
100,2119,,0.6000000238418579,,0.35303765535354614,,
100,2120,,0.1666666716337204,,0.25785714387893677,,
100,2120,,,,,0.23529411852359772,0.6407522559165955
100,2120,0.3300970792770386,,0.5097687244415283,,,
101,2121,,0.30000001192092896,,0.543318510055542,,
101,2122,,0.20000000298023224,,0.8931719064712524,,
101,2123,,0.4000000059604645,,0.6047415137290955,,
101,2124,,0.4000000059604645,,0.4473552703857422,,
101,2125,,0.4000000059604645,,0.5187305808067322,,
101,2126,,0.30000001192092896,,0.5069696307182312,,
101,2127,,0.20000000298023224,,0.5506800413131714,,
101,2128,,0.30000001192092896,,0.3568010628223419,,
101,2129,,0.4000000059604645,,0.4366125762462616,,
101,2130,,0.30000001192092896,,0.5051457285881042,,
101,2131,,0.30000001192092896,,0.48371776938438416,,
101,2132,,0.30000001192092896,,0.7341805696487427,,
101,2133,,0.5,,0.31543397903442383,,
101,2134,,0.4000000059604645,,0.41601061820983887,,
101,2135,,0.20000000298023224,,0.3415529429912567,,
101,2136,,0.20000000298023224,,0.5868253111839294,,
101,2137,,0.5,,0.3543812930583954,,
101,2138,,0.0,,0.6294087171554565,,
101,2139,,0.0,,0.5556678175926208,,
101,2140,,0.5,,0.38480710983276367,,
101,2141,,0.1666666716337204,,0.5902981162071228,,
101,2141,,,,,0.3137255012989044,0.6229230761528015
101,2141,0.3009708821773529,,0.5106646418571472,,,
102,2142,,0.30000001192092896,,0.6255851984024048,,
102,2143,,0.30000001192092896,,0.5374104380607605,,
102,2144,,0.4000000059604645,,0.6149619221687317,,
102,2145,,0.20000000298023224,,0.4091694951057434,,
102,2146,,0.30000001192092896,,0.4767903983592987,,
102,2147,,0.30000001192092896,,0.5778651237487793,,
102,2148,,0.4000000059604645,,0.6329090595245361,,
102,2149,,0.10000000149011612,,0.5000789761543274,,
102,2150,,0.30000001192092896,,0.46907949447631836,,
102,2151,,0.6000000238418579,,0.3782566487789154,,
102,2152,,0.20000000298023224,,0.5394569635391235,,
102,2153,,0.4000000059604645,,0.3899582028388977,,
102,2154,,0.20000000298023224,,0.5658217072486877,,
102,2155,,0.10000000149011612,,0.5822622776031494,,
102,2156,,0.20000000298023224,,0.5100151896476746,,
102,2157,,0.20000000298023224,,0.5497699975967407,,
102,2158,,0.30000001192092896,,0.3574369251728058,,
102,2159,,0.30000001192092896,,0.4442223608493805,,
102,2160,,0.4000000059604645,,0.3585374355316162,,
102,2161,,0.20000000298023224,,0.5004259943962097,,
102,2162,,0.3333333432674408,,0.860748291015625,,
102,2162,,,,,0.29411765933036804,0.6317909359931946
102,2162,0.2864077687263489,,0.5114787220954895,,,
103,2163,,0.30000001192092896,,0.3844015896320343,,
103,2164,,0.4000000059604645,,0.5012220740318298,,
103,2165,,0.30000001192092896,,0.4163080155849457,,
103,2166,,0.30000001192092896,,0.4247293472290039,,
103,2167,,0.10000000149011612,,0.3882335424423218,,
103,2168,,0.20000000298023224,,0.4216891825199127,,
103,2169,,0.4000000059604645,,0.40566015243530273,,
103,2170,,0.30000001192092896,,0.48755311965942383,,
103,2171,,0.4000000059604645,,0.5308253765106201,,
103,2172,,0.30000001192092896,,0.5352752804756165,,
103,2173,,0.10000000149011612,,0.6969731450080872,,
